X,Y,OBJECTID,BBL_LICENSE_FACT_ID,LICENSESTATUS,LICENSECATEGORY,CUST_NUM,TRADE_NAME,LICENSE_START_DATE,LICENSE_EXPIRATION_DATE,LICENSE_ISSUE_DATE,AGENT_PHONE,LASTMODIFIEDDATE,CITY,STATE,SITEADDRESS,LATITUDE,LONGITUDE,XCOORD,YCOORD,ZIPCODE,MARADDRESSREPOSITORYID,DCSTATADDRESSKEY,DCSTATLOCATIONKEY,WARD,ANC,SMD,DISTRICT,PSA,NEIGHBORHOODCLUSTER,HOTSPOT2006NAME,HOTSPOT2005NAME,HOTSPOT2004NAME,BUSINESSIMPROVEMENTDISTRICT
-77.018052410607339,38.94907649915131,18229941,375181,CANCELLED,One Family Rental,66001381,JOYCE J. EDWARDS,2012-03-01T00:00:00.000Z,2014-02-28T00:00:00.000Z,2014-02-05T00:00:00.000Z,2023911572,2017-06-20T15:10:44.000Z,WASHINGTON,DC,414 DELAFIELD PLACE NW,38.949069036,-77.0180501185,398435.34,142352.5,20011,248337,91219,91219,4,4C,4C09,FOURTH,407,18,NONE,NONE,NONE,NONE
-76.985497709431925,38.866116601564102,18229980,374531,CANCELLED,One Family Rental,64000407,DOROTHY B BURRUSS,2012-06-01T00:00:00.000Z,2014-05-31T00:00:00.000Z,2014-06-23T00:00:00.000Z,,2017-06-20T15:10:44.000Z,WASHINGTON,DC,1352 U STREET SE,38.866109154,-76.9854954324,401258.78,133143.22,20020,66188,41234,41234,8,8A,8A03,SEVENTH,701,28,NONE,NONE,NONE,NONE
-77.020927677131979,38.960867121467466,18229988,374539,CANCELLED,One Family Rental,64000851,EVANGELINE E. WELLS,2012-07-01T00:00:00.000Z,2014-06-30T00:00:00.000Z,2014-06-24T00:00:00.000Z,2027224446,2017-06-20T15:10:44.000Z,WASHINGTON,DC,5817 6TH STREET NW,38.9608596561,-77.0209253835,398186.4,143661.42,20011,246560,89444,89444,4,4B,4B04,FOURTH,402,17,NONE,NONE,NONE,NONE
-76.97758359114691,38.839962067244549,18230025,375096,CANCELLED,One Family Rental,67004885,MATTHEW ROMAN,2013-08-01T00:00:00.000Z,2015-07-31T00:00:00.000Z,2014-05-19T00:00:00.000Z,,2017-06-20T15:10:44.000Z,WASHINGTON,DC,1800 VALLEY TERRACE SE,38.8399546246,-76.9775813181,401946.32,130240.02,20032,56169,33681,33681,8,8E,8E03,SEVENTH,704,38,NONE,NONE,NONE,NONE
-77.069748623433242,38.907843410205913,18230046,373901,CANCELLED,One Family Rental,500514000792,,2014-01-01T00:00:00.000Z,2015-12-31T00:00:00.000Z,2014-09-30T00:00:00.000Z,2023386943,2017-06-20T15:10:44.000Z,WASHINGTON,DC,3519 O STREET NW,38.9078359573,-77.069746318,393950.6,137777.43,20007,272517,115669,115669,2,2E,2E03,SECOND,206,4,NONE,NONE,NONE,NONE
-77.004012664303147,38.882764326606839,18230047,373902,CANCELLED,One Family Rental,500514000813,,2014-01-01T00:00:00.000Z,2015-12-31T00:00:00.000Z,2014-01-15T00:00:00.000Z,2027310098,2017-06-20T15:10:44.000Z,WASHINGTON,DC,162 DUDDINGTON PLACE SE,38.8827568763,-77.0040103806,399652.04,134991.15,20003,59448,36174,36174,6,6B,6B01,FIRST,106,26,NONE,NONE,NONE,NONE
-77.008079094755004,38.95329042346858,18230054,373909,CANCELLED,One Family Rental,500514001256,,2014-03-01T00:00:00.000Z,2016-02-29T00:00:00.000Z,2014-03-05T00:00:00.000Z,,2017-06-20T15:10:44.000Z,WASHINGTON,DC,21 HAMILTON STREET NE,38.9532829591,-77.0080768055,399299.91,142820.16,20011,52017,30374,30374,5,5A,5A01,FOURTH,405,19,NONE,NONE,NONE,NONE
-76.973162819774558,38.917722218015101,18230105,378350,CANCELLED,Delicatessen,930512000088,7-ELEVEN LICENSING,2012-07-01T00:00:00.000Z,2014-06-30T00:00:00.000Z,2014-06-23T00:00:00.000Z,2407246897,2017-06-20T15:10:46.000Z,WASHINGTON,DC,2230 NEW YORK AVENUE NE,38.9177147595,-76.9731605434,402327.58,138872.09,20002,286747,125245,125245,5,5B,5B09,FIFTH,505,22,NONE,NONE,NONE,NONE
-77.03454976592522,38.930737665378622,18230431,378427,CANCELLED,Patent Medicine,69008997,"LALOS MARKET, INC.",2013-10-01T00:00:00.000Z,2015-09-30T00:00:00.000Z,2014-02-28T00:00:00.000Z,2027977636,2017-06-20T15:10:46.000Z,WASHINGTON,DC,1458 PARK ROAD NW,38.9307302066,-77.0345474699,397004.51,140317.14,20010,234378,77695,77695,1,1A,1A05,THIRD,302,2,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230731,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230732,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230733,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230734,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230735,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230736,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230737,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230738,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230739,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230740,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230741,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230742,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230743,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230744,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230745,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230746,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230747,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230748,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230749,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230750,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.075252374936611,38.963289618520186,18230786,376998,CANCELLED,Secondhand Dealers (A),39934894,FINIALS LLC,2012-03-01T00:00:00.000Z,2014-02-28T00:00:00.000Z,2014-01-08T00:00:00.000Z,9999999999,2017-06-20T15:10:45.000Z,WASHINGTON,DC,3813 LIVINGSTON STREET NW,38.9632821547,-77.0752500644,393478.31,143932.82,20015,284798,123295,123295,3,3G,3G06,SECOND,201,10,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230837,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230838,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230839,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230840,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230841,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230842,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230843,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230844,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230845,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230846,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230847,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230848,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230849,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230850,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230851,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230852,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230853,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230854,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230855,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230856,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230857,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230858,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230859,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230860,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230861,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230862,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230863,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230864,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
-77.108830966867274,38.936166991626095,18230865,378384,CANCELLED,Patent Medicine,67006309,SIBLEY GIFT SHOP,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2014-03-07T00:00:00.000Z,2025723100,2017-06-20T15:10:46.000Z,WASHINGTON,DC,5255 LOUGHBORO ROAD NW,38.9361592012,-77.1088286472,390564.57,140924.9,20016,295156,131264,131264,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
